person_code,person_name,jugador,person_alias,person_aliasRaw,person_passportName,person_passportSurname,person_jerseyName,person_abbreviatedName,person_country_code,person_country_name,person_height,person_weight,person_birthDate,code,name,person_twitterAccount,person_instagramAccount,person_facebookAccount,person_isReferee,person_images_1,type,typeName,active,startDate,endDate,order,dorsal,dorsalRaw,position,positionName,lastTeam,externalId,headshot,action,club_code,club_name,club_abbreviatedName,club_editorialName,club_tvCode,club_isVirtual,crest,season_name,season_code,season_alias,season_competitionCode,season_year,season_startDate
010588,"BROWN III, JOHN",John Brown III,"BROWN, JOHN","BROWN, JOHN",JOHN EDWARD,BROWN III,BROWN III,"Brown, J.",USA,United States of America,203,98,1992-01-28T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-09T11:27:01.296,2027-06-30T00:00:00,0,00,00,3,Center,SANTEROS DE AGUADA,56298,NA,NA,MRO,Maxima Roma,Maxima Roma,Maxima Roma,RMA,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjChWbHH/f1547a87-c0bf-41ab-bf7e-a0001649430d.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014854,"BROWN JR, CHARLIE",Charlie Brown Jr,"BROWN JR, CHARLIE","BROWN JR, CHARLIE",CHARLES KEENAN,BROWN JR,BROWN JR,NA,USA,United States of America,198,91,1997-02-02T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:33:00.174,2027-06-30T00:00:00,0,4,4,2,Forward,GIGANTES DE SAN FRANCISCO,55978,NA,NA,TRN,Dolomiti Energia Trento,Trento,Trento,TRE,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCcz1CG/e4ce6137-6d3f-4072-9480-c0b9a9cd617d.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014945,"BROWN, GABRIEL",Gabriel Brown,"BROWN, GABRIEL","BROWN, GABRIEL",GABRIEL THOMAS,BROWN,BROWN,NA,USA,United States of America,201,95,2000-03-05T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T16:20:22.543,2027-06-30T00:00:00,0,44,44,2,Forward,SIG STRASBOURG,56212,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/95c99258-011d-473a-a865-214d09328575.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/95c99258-011d-473a-a865-214d09328575.png,BUR,Tofas Bursa,Tofas Bursa,Tofas,TOF,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjChWbHH/72e5c4e0-abe1-43ce-bfb7-dcb025bb4adc.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
007424,"BROWN, MARKEL",Markel Brown,"BROWN, MARKEL","BROWN, MARKEL",DE MARIOUS MARKEL,BROWN,BROWN,"Brown, M.",USA,United States of America,191,84,1992-01-29T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-10T09:32:50.158,2027-06-30T00:00:00,0,22,22,1,Guard,PALLACANESTRO TRIESTE,56419,NA,NA,NAP,Napoli Basketball,Napoli,Napoli,NAP,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/c2de1d20-72f4-4453-95de-b4534db6d57f.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015182,"BROWNE, GARY",Gary Browne,"BROWNE, GARY","BROWNE, GARY",GARY,BROWNE RAMIREZ,BROWNE,NA,USA,United States of America,183,76,1993-03-24T00:00:00,PUR,Puerto Rico,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-21T10:55:46.296,2027-06-30T00:00:00,0,14,14,1,Guard,VAQUEROS DE BAYAMON,56927,NA,NA,BOS,BOSNA BH Telecom Sarajevo,BOSNA,BOSNA,BOS,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOJl/0024f0d4-55d9-4ed0-be41-68c0e90c41d5.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014874,"BURG, ETHAN",Ethan Burg,"BURG, ETHAN","BURG, ETHAN",ETHAN,BUTLER BURG,BURG,NA,ISR,Israel,0,0,2002-09-04T00:00:00,ISR,Israel,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:13:16.728,2027-06-30T00:00:00,0,35,35,1,Guard,HAPOEL MIDTOWN JERUSALEM,56047,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/d15be71a-7fff-4d35-8cb6-b73d7bdd78fa.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/d15be71a-7fff-4d35-8cb6-b73d7bdd78fa.png,JER,Hapoel Midtown Jerusalem,Hapoel JLM,Jerusalem,JLM,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCiezvp/6d6e8da8-550f-4d1f-8a06-4611227e0c31.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014932,"BURNHAM, BEN",Ben Burnham,"BURNHAM, BEN","BURNHAM, BEN",BENJAMIN FORREST,BURNHAM,BURNHAM,NA,USA,United States of America,201,100,2002-04-03T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T16:08:11.945,2027-06-30T00:00:00,0,25,25,2,Forward,ARTLAND DRAGONS,56195,NA,NA,NIN,NINERS Chemnitz,Chemnitz,Chemnitz,CHE,FALSE,https://media-cdn.cortextech.io/75ae96be-69f9-4e48-b5bd-b1056842db57.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
012714,"CACOK, DEVONTAE",Devontae Cacok,"CACOK, DEVONTAE","CACOK, DEVONTAE",DEVONTAE CALVIN,CACOK,CACOK,,USA,United States of America,201,0,1996-10-08T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:13:15.478,2027-06-30T00:00:00,0,0,0,3,Center,MANRESA,56042,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/7b733f2d-d21b-4011-8220-586be46b46b1.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/7b733f2d-d21b-4011-8220-586be46b46b1.png,JER,Hapoel Midtown Jerusalem,Hapoel JLM,Jerusalem,JLM,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCiezvp/6d6e8da8-550f-4d1f-8a06-4611227e0c31.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015064,"CAFFEY, MICHAEL",Michael Caffey,"CAFFEY, MICHAEL","CAFFEY, MICHAEL",MICHAEL ANTHONY,CAFFEY,CAFFEY,NA,USA,United States of America,183,84,1993-02-17T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-10T11:00:48.054,2027-06-30T00:00:00,0,55,55,1,Guard,VOLUNTARI ROMANIA,56437,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/2bfa65f3-7ca7-40d0-89f8-cc20a822654e.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/2bfa65f3-7ca7-40d0-89f8-cc20a822654e.png,SIA,Siauliai Basketball,Siauliai ,Siauliai ,SIA,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/55a49aa3-e91f-45cc-88d0-670896ce5825.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
009077,"CAISIN, RADII",Radii Caisin,"CAISIN, RADII","CAISIN, RADII",RADII,CAISIN,Caisin,"Caisin, R.",GER,Germany,198,94,2001-02-27T00:00:00,GER,Germany,,,NA,FALSE,NA,J,Player,TRUE,2026-09-10T15:14:50.616,2027-06-30T00:00:00,0,15,15,2,Forward,SKYLINERS FRANKFURT,56508,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/b8a6ddef-2eed-47fc-8e5d-fa56bd349f64.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/b8a6ddef-2eed-47fc-8e5d-fa56bd349f64.png,FRA,Skyliners Frankfurt,Skyliners,Skyliners,SKY,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/6afb32b8-e6dc-4f79-b14a-2d99fdb34cde.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
001932,"CALATHES, NICK",Nick Calathes,Calathes,Calathes,NICHOLAS WILLIAM,CALATHES,CALATHES,"Calathes, N.",GRE,Greece,196,94,1989-02-07T00:00:00,USA,United States of America,Nick_Calathes15,ncalathes/,,FALSE,NA,J,Player,TRUE,2026-09-08T12:42:10.206,2027-06-30T00:00:00,0,33,33,1,Guard,PARTIZAN MOZZART BET,56082,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/909be9ee-8d4b-483f-a87a-1d427142a207.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/909be9ee-8d4b-483f-a87a-1d427142a207.png,PAO,PAOK Thessaloniki,PAOK,PAOK,PBC,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjChWbHH/0506e7c4-ec4b-460a-bc59-b033ad9e336c.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
008108,"CAMARA, GORA",Gora Camara,"CAMARA, GORA","CAMARA, GORA",GORA,CAMARA,CAMARA,"Camara, G.",SEN,Senegal,214,112,2001-04-12T00:00:00,SEN,Senegal,,,,FALSE,NA,J,Player,TRUE,2026-09-09T11:27:24.17,2027-06-30T00:00:00,0,29,29,3,Center,BASKET RIMINI,56307,NA,NA,MRO,Maxima Roma,Maxima Roma,Maxima Roma,RMA,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjChWbHH/f1547a87-c0bf-41ab-bf7e-a0001649430d.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
